id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23882011,PRIVATE POOL! 5 min to Beach/Port/ConventionCenter,122733196,Sarah,,Fort Lauderdale,26.09809,-80.13578,Entire home/apt,227,1,264,2024-05-28,3.46,2,346,25,
23894043,LOOK NO FURTHER!!! AMAZING CONDO,179559833,Carole,,Fort Lauderdale,26.17764,-80.09762,Entire home/apt,135,3,42,2024-06-03,0.58,1,182,9,
23895663,Hideaway Cottage w/ private patio - Month Long,14288619,Christina,,Fort Lauderdale,26.1416,-80.1425,Entire home/apt,75,30,37,2024-05-02,0.49,3,143,14,
23898971,Condo 1B/1B in South Florida near Beach,179602963,Maria,,Pembroke Pines,26.00301,-80.29509,Entire home/apt,152,2,189,2024-06-01,2.61,1,262,27,
23920691,Cozy house with heated pool near the beach,110152379,Anik,,Lighthouse Point,26.29265,-80.09237,Entire home/apt,185,7,79,2024-04-02,1.05,2,315,6,
23937454,Las Palmas Villa - Fort Lauderdale 2/1 Pool House,27813078,Hector Gustavo,,Fort Lauderdale,26.12105,-80.16948,Entire home/apt,145,3,113,2024-06-01,1.49,1,167,11,
23939837,Incredible condo in Hollywood Beach on the beach!,176989404,Agustin,,Hollywood,25.98838,-80.11899,Entire home/apt,152,3,93,2024-06-09,1.25,2,234,14,
23955867,The Flats_Comfy&Cozy. R2,172073888,Ange,,Plantation,26.13594,-80.24907,Private room,199,3,6,2019-03-03,0.08,2,90,0,
23964146,Luxurious and Modern Townhome by Sawgrass Mall,106671996,Enbal,,Sunrise,26.17009,-80.2705,Entire home/apt,109,2,208,2024-06-16,2.73,16,349,27,
23965096,Sunrise @The Oasis in Hollywood FL 3miles to beach,50476783,Oscar,,Hollywood,26.02592,-80.15242,Entire home/apt,120,2,213,2024-06-16,2.85,9,314,27,
23992377,Waterfront Newly Renovated Home With Pool,180511781,Christopher,,Lighthouse Point,26.29206,-80.08746,Entire home/apt,285,21,0,,,1,112,0,
23998867,NEW! FLL Villa 2b/2b w POOL Beach 5min Drive (KL),180586022,Asta,,Fort Lauderdale,26.17458475232862,-80.11413898319006,Entire home/apt,195,4,73,2024-05-24,0.97,3,123,10,
24002432,Beautiful Luxury apartment in Hollywood 1/1,168190710,Janine,,Hollywood,26.01736,-80.11768,Entire home/apt,129,2,75,2024-06-04,1.03,1,263,14,
24009287,Beautiful/ Spacious Home- wheelchair Accessible,180670998,Guy,,Pembroke Pines,26.02296,-80.25131,Entire home/apt,266,1,12,2020-03-21,0.16,1,176,0,
24009399,Fantastic Seafront Condo in Hollywood Beach!,176989404,Agustin,,Hollywood,25.98999,-80.11918,Entire home/apt,244,3,85,2024-06-02,1.14,2,229,12,
24021314,Fort Lauderdale Twin Villas w POOL mins to Beach!,180586022,Asta,,Fort Lauderdale,26.16955,-80.11403,Entire home/apt,395,4,25,2022-12-23,0.34,3,109,0,
24042170,Hyde On The Beach Luxurious Ocean View 2 Bedroom,69722538,Ana,,Hallandale Beach,25.98616,-80.11821,Entire home/apt,234,2,64,2024-04-06,0.86,10,71,11,
24043478,Super Deal - 2 bedroom 2 bath Condo,96590417,Angelina,,Deerfield Beach,26.31872,-80.14601,Entire home/apt,105,14,16,2024-05-05,0.22,7,91,4,
24063814,Renovated cozy private small one bedroom apt,21762636,Robert,,Oakland Park,26.16654,-80.12877,Entire home/apt,84,2,158,2024-06-16,2.09,1,115,26,
24080687,12A Beautiful one bedroom apartment with Nice View,14310639,Enrico,,Hallandale Beach,25.9812,-80.14838,Entire home/apt,119,1,50,2024-06-04,0.67,134,352,17,
24103284,"Beach backyard in Hollywood, FL",181525565,Alberto,,Hollywood,25.98959,-80.11774,Entire home/apt,134,28,13,2024-05-03,0.18,1,275,4,
24120410,Beautiful getaway Studio @ Beach front Resort,113788894,Monica,,Fort Lauderdale,26.17793,-80.09785,Entire home/apt,125,4,319,2024-06-24,4.26,1,140,47,
24120749,BRONIA'S LOFT,102139523,Judith,,Fort Lauderdale,26.13714,-80.12662,Entire home/apt,68,4,81,2024-03-24,1.07,18,180,11,
24130070,Bronia's Cottage,102139523,Judith,,Fort Lauderdale,26.13683,-80.12737,Entire home/apt,88,5,50,2024-03-26,0.66,18,188,3,
24204604,Minutes To Beach & Casino Spacious 5BR Heated Pool,27675106,Hollywood Vacation Rentals,,Dania Beach,26.042839,-80.137039,Entire home/apt,359,5,36,2024-06-13,0.48,41,324,5,
24206900,NEW! Kid friendly Villa w POOL. Beach 4min ( Isla),180586022,Asta,,Fort Lauderdale,26.16955,-80.11403,Entire home/apt,186,4,73,2023-08-07,0.97,3,183,2,
24207914,Modern Apartment @ the Beach Miami Hallandale,38847793,Juan Carlos,,Hallandale Beach,25.98403,-80.11917,Entire home/apt,129,28,28,2024-04-20,0.38,1,300,6,
24232778,Beautiful Condo on the Beach !!!!,133223111,Angelica,,Hollywood,25.98979,-80.11713,Entire home/apt,250,5,1,2019-04-27,0.02,2,315,0,
24247039,Casa DeLuca - Directly across from the Beach !,57162665,Lucio,,Pompano Beach,26.21564,-80.09335,Entire home/apt,129,26,9,2024-04-27,0.13,1,157,2,
24258876,Enjoy the Beach Sunshine & Warm Weather!,49649161,Frank,,Pompano Beach,26.24916,-80.08823,Entire home/apt,100,4,31,2024-04-06,0.41,2,128,2,
24265092,Beach front cozy charming all u need to enjoy,21638773,Irine,,Hollywood,25.99715,-80.11859,Entire home/apt,85,60,0,,,2,178,0,
24268348,Memorial Day Beautiful Hollywood Fl suite for grab,78441349,Melissa,,Hollywood,26.01044,-80.11601,Hotel room,,3,5,2023-06-03,0.08,2,0,0,
24269127,Memorial Day Cozy Hollywood Fl studio for grab,78441349,Melissa,,Hollywood,26.01149,-80.11603,Hotel room,,3,4,2024-05-29,0.05,2,0,1,
24277653,Spacious condo in stunning resort by Marriott,81383039,Omar,,Fort Lauderdale,26.12169,-80.10423,Entire home/apt,245,1,89,2024-06-06,1.19,5,66,25,
24281558,Luxury 2BR/2BA Condo on Beach in Hollywood,130903563,Leonid,,Hollywood,25.99364,-80.11729,Entire home/apt,150,30,0,,,1,244,0,
24310283,Modern Tropical Resort Style Living!,50163037,Basil,,Deerfield Beach,26.29787,-80.09155,Entire home/apt,263,7,18,2023-06-10,0.26,1,154,0,
24328630,Studio just steps to the beach!,173720905,Yazmin,,Hollywood,26.02045,-80.11667,Entire home/apt,90,30,16,2023-08-03,0.24,4,55,1,
24334566,Stunning & Modern Studio by The Beach,58397044,Rocky,,Hollywood,26.02281,-80.11619,Entire home/apt,85,999,107,2024-06-16,1.50,9,80,16,
24351832,Cozy Tropical 3 Bedroom House Near The Beach,63518413,Palina,,Dania Beach,26.04324,-80.13848,Entire home/apt,140,29,17,2023-01-31,0.23,2,276,0,
24358708,Beach House with Open Layout and Large Backyard,10275168,Carlos,,Hollywood,26.02354,-80.13667,Entire home/apt,191,2,264,2024-06-16,3.55,7,164,31,
24368426,Stylish Suite 1120-26,82546446,Ilan,,Fort Lauderdale,26.13891,-80.13533,Entire home/apt,99,3,59,2024-04-27,0.80,12,83,11,
24368977,Hollywood Rentals Steps to Beach. Free Parking,59966574,Robert,,Hollywood,26.02845573425293,-80.11526489257812,Entire home/apt,94,3,17,2024-03-26,0.24,3,204,2,
24379605,Amazing Suite (1120-47),82546446,Ilan,,Fort Lauderdale,26.13915,-80.1349,Entire home/apt,,3,76,2024-05-14,1.02,12,148,14,
24421992,Hillsboro Beach intracoastal Views & private Beach,48429709,Lynne,,Hillsboro Beach,26.299524,-80.078529,Entire home/apt,100,150,1,2019-07-28,0.02,1,200,0,
24438576,"In New Beautiful ""Pompano Beach""",31882819,Miryam,,Pompano Beach,26.229914,-80.114589,Entire home/apt,82,7,66,2023-05-24,0.90,1,147,0,
24441727,HD5 Incredible 1bed apt Ocean View,14310639,Enrico,,Hollywood,25.98673,-80.11872,Entire home/apt,,1,22,2024-05-06,0.56,134,310,4,
24448635,The Fort Lauderdale Beach Sand Kastle,35824981,Nichole,,Fort Lauderdale,26.13667,-80.10439,Entire home/apt,264,3,123,2024-04-08,1.80,3,365,17,
24473518,03C Astounding 2 Bedr/2 Baths Condo.,14310639,Enrico,,Hallandale Beach,25.9812,-80.14838,Entire home/apt,180,1,3,2024-02-23,0.17,134,180,2,
24473570,06 Amazing 2 bedroom apartment Nice View,14310639,Enrico,,Hallandale Beach,25.9812,-80.14838,Entire home/apt,195,1,21,2023-08-22,0.28,134,229,1,
24473616,002 Beautiful studio with Nice View,14310639,Enrico,,Hallandale Beach,25.986119368165525,-80.12295750374923,Private room,73,1,26,2024-06-02,0.62,134,365,9,
24474048,Oakland Park Vacation Rental w/ Private Pool!,126641496,Evolve,,Oakland Park,26.171615256820285,-80.12642155113731,Entire home/apt,218,4,39,2024-06-19,0.53,87,338,5,
24477220,BRONIA's RETREAT,102139523,Judith,,Fort Lauderdale,26.1367,-80.1268,Entire home/apt,174,5,40,2023-12-30,0.53,18,180,1,
24498121,Beachy 1 Bedroom!!,49897931,Aaron Isaac,,Wilton Manors,26.16092,-80.13567,Entire home/apt,97,1,257,2024-06-04,3.59,4,68,64,
24498576,Beachy Studio!!,49897931,Aaron Isaac,,Wilton Manors,26.16093,-80.13592,Entire home/apt,91,1,326,2024-06-09,4.37,4,66,59,
24498609,Cosy Studio Getaway!!,49897931,Aaron Isaac,,Wilton Manors,26.15915,-80.13427,Entire home/apt,93,1,325,2024-06-11,4.37,4,61,88,
24514294,Direct Ocean Front Penthouse 2BR Corner WrapAround,7624914,Laure,,Hallandale Beach,25.98563,-80.11961,Entire home/apt,395,3,139,2024-05-21,1.85,37,330,18,
24536215,Fantastic Location - Walking distance to Beach!,163034237,Todd,,Deerfield Beach,26.31588,-80.07726,Entire home/apt,93,1,196,2024-06-10,2.69,2,175,25,
24575610,Luxe Airbnb Designer Home-Beach 5 Min/Restaurants,29537330,Dan Rentals,,Hollywood,26.01086,-80.13508,Entire home/apt,642,3,47,2023-06-19,0.63,30,365,0,
24597575,Simple room close to the Beach,5514632,Tony,,Pompano Beach,26.23096,-80.09389,Private room,42,1,5,2019-03-07,0.07,12,269,0,
24602330,"Maison du luc , 1 Block from Fort Lauderdale Beach",3937948,Ashley,,Fort Lauderdale,26.146818161010742,-80.10314178466797,Entire home/apt,752,3,49,2024-05-14,0.87,2,348,5,
24605244,Encanto familiar B,44949677,Miguel,,North Lauderdale,26.2133,-80.21282,Private room,48,2,46,2023-03-07,0.61,2,124,0,
24609137,Encanto familiar C,44949677,Miguel,,North Lauderdale,26.21192,-80.21221,Private room,40,3,34,2023-02-22,0.45,2,117,0,
24624871,Rio Vista Isles Modern Estate,183178782,Julia,,Fort Lauderdale,26.10789,-80.1348,Entire home/apt,354,5,11,2024-02-21,0.15,22,365,1,
24625626,Design Studio/2 miles to Beach/Sleeps 6/WiFi/BBQ/9,2252443,Reghina,,Hollywood,26.00349,-80.14075,Entire home/apt,58,2,135,2024-05-25,1.87,13,144,16,
24648219,"3/2 Beach House, Heated Pool Incl, Tiki and Bikes",98050112,John,,Pompano Beach,26.22318,-80.11851,Entire home/apt,275,4,92,2024-06-10,1.23,2,215,8,
24669643,Mansion on the water,77134960,Jacob,,Hollywood,26.00393,-80.12302,Entire home/apt,849,10,27,2024-02-29,0.37,2,87,2,
24689631,Ocean Inn Studio,74458363,Ocean Inn,,Hollywood,26.032201766967773,-80.11531066894531,Private room,146,1,8,2023-01-02,0.11,2,342,0,
24700234,Positive Vibes at the Hyde,35979132,Dmytro,,Hollywood,25.9875,-80.11843,Entire home/apt,171,3,72,2024-04-04,0.97,1,82,5,
24711093,Impeccable Suite (1120-15),82546446,Ilan,,Fort Lauderdale,26.14062,-80.13382,Entire home/apt,99,3,74,2024-05-06,0.99,12,180,11,
24715340,Contemporary Davie Home Stay Close to NSU w/ Pool,39467521,Daysy,,Davie,26.07078,-80.24311,Private room,58,1,88,2024-04-22,1.31,2,232,11,
24734608,Espacioso departamento de 2 dorm. y family room,186985446,Octavio,,Hollywood,25.98833,-80.11927,Entire home/apt,229,2,60,2024-04-29,0.81,1,171,8,
24770260,Fort Lauderdale Condo Near the Beach,64437814,Rick And Jill,,Fort Lauderdale,26.137312,-80.109314,Entire home/apt,117,1,101,2024-03-16,1.35,1,184,4,
24811470,HOLLYWOOD VILLA,62410886,Chad,,Dania Beach,26.04745,-80.14076,Private room,44,8,3,2023-04-23,0.21,1,90,0,
24817282,Hello Sunny Beach place: private 1b/1b,135082166,Crystal,,Lauderdale By The Sea,26.19113,-80.09994,Private room,79,1,138,2024-06-07,1.86,2,352,28,
24829065,"Beautiful ,views, fully furnished condo, nr beach",58219841,Vincent,,Deerfield Beach,26.30692,-80.09919,Entire home/apt,65,90,0,,,1,90,0,
24831731,Hermoso departamento en Hollywood beach,29415440,Alejandra,,Hollywood,25.98839,-80.11757,Entire home/apt,315,4,4,2024-03-25,0.14,6,332,1,
24894703,Beach paradise. Just minutes to restaurants shops.,172031358,Zee,,Hollywood,25.98694,-80.12013,Entire home/apt,253,2,83,2024-06-23,2.39,1,255,25,
24919609,"Studio near Hard Rock Casino , Airport and Beaches",92455957,Anna,,Dania Beach,26.05093,-80.17155,Entire home/apt,50,3,67,2024-05-21,1.85,1,74,16,
24921388,1 Family vacation home 2/1. Minutes to FLL & Beach,188338518,Lambert,,Dania Beach,26.05613,-80.14155,Entire home/apt,107,2,26,2024-04-07,0.35,2,177,3,
24962731,Private entrance bedroom & bath in Fort Lauderdale,34827055,Carlos,,Fort Lauderdale,26.14209,-80.12714,Entire home/apt,75,1,664,2024-06-24,8.92,2,14,164,
24968335,cozy room,188759242,Maurice,,Pembroke Pines,25.99839,-80.2746,Private room,70,1,18,2024-03-25,0.28,1,89,1,
24987956,Casa Serena 5/3 for 8-Heated Pool-Jacuzzi- Beach,17469794,Valerie,,Hollywood,26.01246,-80.13156,Entire home/apt,295,1,37,2024-05-29,0.53,37,288,6,
24991268,"Room shared bath. Near: airport, Las Olas, Beach",124844970,Daniel,,Fort Lauderdale,26.1053,-80.17432,Private room,46,2,121,2024-05-04,1.62,1,46,20,
25076551,2 Bedrooms| 2Bath| Walk to the Beach| Free Parking,162596308,Lucila,,Fort Lauderdale,26.168926,-80.101669,Entire home/apt,160,7,208,2024-02-13,2.79,1,65,23,
25079944,Outstanding Intracoastal w/Seasonally Heated Pool,37059404,Denise,,Deerfield Beach,26.31847,-80.08794,Entire home/apt,,7,5,2022-05-17,0.07,2,0,0,
25083717,Family Beach House 3B/2B,133098951,Winston,,Lauderdale By The Sea,26.191,-80.09832,Entire home/apt,286,2,68,2023-10-22,0.93,2,255,1,
25106887,Modern Private Home with heated pool and spa,189102531,Catherine,,Lighthouse Point,26.26708,-80.09734,Entire home/apt,269,3,181,2024-04-17,2.44,1,111,19,
25114476,Savers Paradise vacation home @ LBTS,135082166,Crystal,,Lauderdale By The Sea,26.19027,-80.09848,Entire home/apt,389,2,45,2023-11-25,0.62,2,250,3,
25122565,"THE TIDES,  great apartment on the beach!",15362033,Ana,,Hollywood,25.98764,-80.118,Entire home/apt,210,6,23,2023-01-08,0.35,25,171,0,
25122704,Mar Azul,152980266,Michelle & Jim,,Hollywood,25.99843,-80.11682,Entire home/apt,70,90,0,,,2,363,0,
25131622,Eco friendly Slice of Paradise near beach/airport,17044377,James,,Dania Beach,26.06629,-80.19654,Private room,65,4,104,2024-03-30,1.45,3,64,3,
25136395,Pompano Beach Paradise,189975619,Leandro,,Pompano Beach,26.23966,-80.0916,Entire home/apt,85,7,8,2019-12-30,0.11,1,240,0,
25139296,Little Cottage By The Pine Tree -,20972346,Dee,,Fort Lauderdale,26.09707,-80.14543,Entire home/apt,110,1,557,2024-06-09,7.99,6,332,58,
25160304,Waterfront King Room,23382973,Riptide,,Hollywood,26.02721,-80.11772,Private room,229,1,0,,,5,287,0,
25185221,Ocean view Double Queen With Sofa Bed,23382973,Riptide,,Hollywood,26.02625,-80.11624,Private room,279,1,1,2020-03-13,0.02,5,318,0,
25185306,Oceanfront Suite,23382973,Riptide,,Hollywood,26.02721,-80.11697,Private room,,1,0,,,5,308,0,
25185324,Ocean view King Room With Sofa Bed,23382973,Riptide,,Hollywood,26.02557,-80.11653,Private room,279,1,0,,,5,266,0,
25185363,Oceanfront Single Queen Room with Sofa Bed,23382973,Riptide,,Hollywood,26.02663,-80.11643,Private room,229,1,3,2020-08-28,0.06,5,315,0,
25192269,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.00848,-80.14592,Private room,171,1,0,,,8,293,0,
25192316,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.00861,-80.14661,Private room,146,1,0,,,8,336,0,
25192335,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.01022,-80.14471,Private room,132,1,1,2020-07-27,0.02,8,353,0,
25192353,Best location in downtown Hollywood,31555794,Eddie,,Hollywood,26.00889,-80.14607,Private room,132,1,0,,,8,353,0,
25224605,Top floor beach condo with stunning views,9032986,Miriam,,Hallandale Beach,25.98618,-80.11916,Entire home/apt,199,1,125,2024-04-18,1.74,1,319,9,
25227728,Cozy remodeled guest house,61980226,Andru,,Unincorporated,26.12275156362646,-80.17898778860804,Entire home/apt,99,3,0,,,1,179,0,
25258936,Modern studio on the water #2,40395572,Jamie Michelle,,Fort Lauderdale,26.1196328456563,-80.16257635059468,Entire home/apt,60,1,253,2024-06-16,3.43,19,163,46,
25276353,Waterfront luxury.  8 Adults.  Heated pool.,190951764,Mark,,Fort Lauderdale,26.15276,-80.12369,Entire home/apt,698,2,196,2024-02-21,2.69,1,0,21,
25291864,Sunset Resort House Rooms/Private Entrance,191051695,Nigel,,Davie,26.07504,-80.22418,Private room,42,1,553,2024-06-24,7.47,2,73,47,
25294620,Martini Manor - A Tropical Oasis in South Florida,191073025,Christopher,,Wilton Manors,26.16167,-80.12317,Entire home/apt,251,3,140,2024-06-04,1.95,1,167,7,
25320926,Casa Miramar,68083744,Andree,,Fort Lauderdale,26.18754,-80.10308,Entire home/apt,238,3,10,2024-06-24,0.19,2,166,3,
25358776,The Blue Door Inn,81201761,Christine,,Fort Lauderdale,26.14615,-80.15077,Entire home/apt,72,1,20,2024-06-20,0.29,1,308,4,
25377674,Pool Oasis close to beach,191455440,Krystal,,Deerfield Beach,26.29835,-80.09983,Private room,50,2,180,2024-06-12,2.49,2,24,58,
25397095,"LunaSea Studio, Unit 4A",80914824,Alan,,Fort Lauderdale,26.111823933083727,-80.13902685847438,Entire home/apt,76,1,356,2024-06-24,4.83,3,362,15,
25398437,"Caribbean Cove of Deerfield Beach ""South Florida""",191729245,Joel,,Deerfield Beach,26.32116,-80.10266,Entire home/apt,274,2,21,2024-03-10,0.29,1,347,5,
25444723,"Sunset A & Oasis @ Hollywood, FL (3 Mi to beach)",50476783,Oscar,,Hollywood,26.02634,-80.15278,Entire home/apt,409,1,13,2024-03-11,0.21,9,313,3,
25449022,Casa D Beach,5221306,John,,Dania Beach,26.04707,-80.13931,Entire home/apt,119,1,252,2024-06-22,3.77,3,289,84,
25456090,Great Florida Room with all amenities.,169509526,Marleen,,Deerfield Beach,26.28809,-80.11537,Entire home/apt,55,7,0,,,1,363,0,
25478742,Beachfront Unit on High Floor and Hyde Resort!,5192522,Mia Vacations,,Hallandale Beach,25.98602,-80.11935,Entire home/apt,214,3,51,2024-06-06,0.70,45,297,10,
25483657,OceanView 1 BR unit at Hyde Resort on High floor!,101138512,Jessy,,Hollywood,25.98739,-80.1177,Entire home/apt,999,30,63,2022-04-23,0.88,12,86,0,
25489721,"Sunrise & Oasis @ Hollywood, FL (3 Miles to beach)",50476783,Oscar,,Hollywood,26.02446,-80.15127,Entire home/apt,430,1,56,2024-04-28,0.86,9,314,6,
25506300,"Wonder @ Oasis in Hollywood, FL (3 Miles to Beach)",50476783,Oscar,,Hollywood,26.02483,-80.15094,Entire home/apt,559,1,22,2024-03-24,0.32,9,313,4,
25538215,Hollywood Beach Paradise,192690954,Valentina E.,,Hollywood,25.99092,-80.11918,Entire home/apt,145,30,6,2023-01-16,0.09,1,194,0,
25632967,Beautiful apartment in  Hollywood Beach,193118330,Roberto,,Hollywood,26.00917,-80.11681,Entire home/apt,103,1,72,2024-05-06,0.99,2,214,5,
25662570,Hyde Beach Residences 1 Bdrm Oceanview New Listing,193204575,Michael,,Hollywood,25.9879,-80.1181,Entire home/apt,299,1,28,2023-12-31,0.38,2,365,2,
25669398,QUEEN Bedroom Suite#3 | Pool | Walk Wilton Drive,92300341,Thomas,,Wilton Manors,26.15398,-80.14706,Entire home/apt,140,3,28,2024-06-18,0.44,8,268,5,
25677813,LunaSea Unit 4,80914824,Alan,,Fort Lauderdale,26.110173859050917,-80.13764664662273,Entire home/apt,82,1,112,2024-06-23,1.55,3,269,5,
25717215,Designer Resort 11 bedrooms 7 baths,37038660,Taylor,,Dania Beach,26.0676,-80.18594,Entire home/apt,1257,3,59,2024-06-10,0.84,14,346,6,
25762720,Nice 2BR/2BTH Deer Creek townhouse,50997424,Mark,,Deerfield Beach,26.3192,-80.14537,Entire home/apt,159,7,4,2022-06-20,0.11,2,365,0,
25765199,Studio 2,127668452,Studio,,Hollywood,26.00182,-80.14136,Entire home/apt,82,2,219,2024-05-24,3.00,3,90,43,
25790288,Studio close to the beach in stunning resort,81383039,Omar,,Fort Lauderdale,26.12291,-80.10573,Entire home/apt,223,1,69,2024-05-17,0.97,5,76,15,
25809804,Unit F Sea&I Private Unit near Deerfield Beach,58759792,DesignedVR,,Deerfield Beach,26.31772,-80.09259,Entire home/apt,108,1,114,2024-02-29,1.57,8,332,11,
25812414,Penthouse Ocean View Apartment - The Tides,193967659,Vivian,,Hollywood,25.9887,-80.11755,Entire home/apt,200,2,57,2022-03-11,0.78,1,88,0,
25831812,Luxury coastal  style home minutes from the beach,92496169,Zsuzsanna,,Fort Lauderdale,26.13339,-80.11108,Entire home/apt,422,3,116,2024-06-03,1.74,3,271,17,
25838087,Pompano Beach Home on Intracoastal Canal,11242761,Rosalba,,Pompano Beach,26.21581,-80.10057,Entire home/apt,482,6,23,2024-03-01,0.34,2,186,1,
25864808,1 Block to the Ocean Deerfield Beach Townhouse 3/2,78711349,Jim,,Deerfield Beach,26.3201,-80.07804,Entire home/apt,249,4,151,2024-05-05,2.08,1,314,15,
25869236,Apartment 101 One Bedroom King Bed with Balcony and City Views (Accessible),7974042,Russel,,Fort Lauderdale,26.132496,-80.108673,Entire home/apt,265,1,5,2024-03-24,0.15,12,176,1,
25886596,Little paradise in Pembroke Pines,193320095,Isidra,,Pembroke Pines,26.01182,-80.35962,Private room,80,5,23,2019-12-13,0.32,2,23,0,
25888423,"1 BR/BA APT, King bed, LR, KIT, Private entrance",25705253,Paul And Bill,,Oakland Park,26.16879,-80.12378,Entire home/apt,150,3,70,2024-03-29,1.00,2,326,1,
25939898,YOUR HOME by the Beach: TIFFANY HOUSE,68425088,Sara,,Fort Lauderdale,26.12929,-80.1068,Entire home/apt,149,3,226,2024-06-15,3.10,1,79,31,
25948149,"❤️ Lesa’s Retreat ❤️ Downtown, Ft. Lauderdale, Fl",195039289,Craig,,Fort Lauderdale,26.11995,-80.15322,Entire home/apt,150,2,93,2024-05-19,1.27,2,299,7,
25997701,King Size Bed with Cotton Sheets,195403258,Liaquat,,Dania Beach,26.061,-80.20387,Private room,124,3,9,2023-01-15,0.12,2,179,0,
26032891,"2 BEACH VILLAGE EFFICIENCY 
Bungalow",12756698,Robert,,Lauderdale By The Sea,26.19271,-80.09597,Entire home/apt,81,2,97,2022-07-24,1.35,5,90,0,
26056355,C y H  Residences - Lyfe Beach Resort  4 Pax,11509065,Marcos,,Hollywood,25.98676300048828,-80.11869049072266,Entire home/apt,195,3,79,2024-06-01,1.20,9,171,14,
26063500,1 bedroom with free parking,182698568,Susan,,Lauderhill,26.143968,-80.193814,Private room,75,3,8,2023-02-19,0.41,1,180,0,
26064903,Ocean Front Dream Condo with Pool and View!,85356575,Mark,,Deerfield Beach,26.31424,-80.0756,Entire home/apt,196,3,161,2024-06-02,2.21,1,215,29,
26084763,Parkland Private Guesthouse,106756885,Laura & Shimon,,Parkland,26.30674,-80.20898,Entire home/apt,90,3,170,2024-06-04,2.35,1,135,27,
26123267,Small Studio,22238827,Veronika,,Hollywood,26.02235,-80.11615,Private room,102,1,41,2022-12-09,0.56,5,358,0,
26124341,Queen Efficiency,74458363,Ocean Inn,,Hollywood,26.032115936279297,-80.11527252197266,Hotel room,79,1,124,2024-05-26,1.72,2,357,33,
26133471,Ft Lauderdale Area Condo - Walk to Beach & Shops!,126641496,Evolve,,Lauderdale By The Sea,26.19548,-80.09812,Entire home/apt,132,5,22,2023-10-23,0.37,87,135,3,
26150453,Billys Resort-Clothing Optional-Male only-Secluded,94323271,Billy,,Wilton Manors,26.15885,-80.1512,Private room,99,1,57,2024-06-08,0.79,7,325,4,
26164171,LunaSea Unit 4 2Bed/2Bath,80914824,Alan,,Fort Lauderdale,26.110243109051588,-80.13763562834697,Entire home/apt,192,1,16,2022-07-09,0.23,3,268,0,
26169982,Modern Balcony  Studio on the beach,34485082,Andrea,,Hollywood,26.01649,-80.1173,Entire home/apt,85,2,87,2024-05-25,1.20,2,328,15,
26170260,Spacious  Beach Condo with magnificent Ocean View,34485082,Andrea,,Hollywood,26.01702,-80.11648,Entire home/apt,164,2,79,2024-05-17,1.11,2,299,11,
26201795,"Tropical Escape: 5 min beach/downtown, heated pool",96492151,Jen & Chad,,Fort Lauderdale,26.1458,-80.12668,Entire home/apt,291,3,100,2024-04-26,1.49,1,347,8,
26224025,Incredible 2 Bedroom 2 Bathroom on Hollywood Beach,31595811,Miami Rent Apart,,Hollywood,25.98893,-80.11902,Entire home/apt,158,1,42,2023-10-29,0.77,45,72,1,
26226920,Stylish  Pool Home,197098673,Rafael,,Hollywood,25.99966,-80.15769,Entire home/apt,172,2,234,2024-06-18,3.21,3,273,31,
26233802,Live Like A Local One Block to Sand — Beach Gear Included,17673914,Robyn,,Deerfield Beach,26.31758,-80.07908,Entire home/apt,84,1,369,2024-06-24,5.05,7,347,52,
26256086,Modern Home 5 min to beach with pool&spa,50211462,Valeria,,Hollywood,26.01085,-80.13901,Entire home/apt,400,1,14,2024-06-09,0.42,9,223,1,
26256190,Beach Family Villa with pool and spa,123017288,Evgeniy,,Hollywood,26.01135,-80.13805,Entire home/apt,354,1,82,2024-06-24,1.16,7,223,8,
26322231,Villa Sol Atlantico: Luxury only Steps to the Sand,197945923,Brian,,Fort Lauderdale,26.14839,-80.10213,Entire home/apt,1250,4,10,2024-03-28,0.16,1,132,2,
26326094,LIFE OVER THE OCEAN,197983046,Viviana,,Hallandale Beach,25.97526,-80.11949,Entire home/apt,2000,30,0,,,3,358,0,
26334430,Wilton Manors Ft Lauderdale luxury Vacation Palace,110806869,Peter,,Wilton Manors,26.1592,-80.13756,Entire home/apt,250,4,141,2024-06-18,1.96,1,122,19,
26337163,Two bedroom by the Ocean,29415440,Alejandra,,Hallandale Beach,25.98672,-80.11764,Entire home/apt,315,3,3,2021-01-02,0.04,6,332,0,
26362558,LIFE OVER THE OCEAN,197983046,Viviana,,Hallandale Beach,25.9767,-80.12047,Entire home/apt,78,60,1,2024-04-24,0.46,3,211,1,
26363388,LIFE OVER THE OCEAN,197983046,Viviana,,Hallandale Beach,25.97711,-80.12019,Entire home/apt,250,30,0,,,3,365,0,
26367202,On the Beach-Free resort-Tiki bar- Balcony-Views,58240884,Jodi,,Fort Lauderdale,26.17788,-80.09718,Entire home/apt,285,1,81,2024-06-02,1.18,7,270,24,
26394652,"Free Parking! Peaceful Pembroke Pines, Florida.",198464188,Nancy,,Pembroke Pines,26.01328,-80.27467,Private room,59,2,107,2024-06-17,1.48,1,82,15,
